"","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"ENSG00000148843",5.8813553987646,-2.79769863419217,0.00708896851857731,0.0249390757322701,-4.38868220662345,"PDCD11"
"ENSG00000251230",3.77708642552714,-2.79761386891919,0.00709059243588786,0.0249430996962637,-2.40977846689106,"MIR3945HG"
"ENSG00000131097",5.09902946983031,2.79726987037679,0.00709718621846172,0.0249646047930914,-3.46944736679289,"HIGD1B"
"ENSG00000277373",3.15786258690276,2.79700687666464,0.00710223111058243,0.0249806590697447,-2.48169347385724,"AL132765.2"
"ENSG00000255547",1.49998084579791,2.79682140110593,0.0071057909949956,0.0249901387160004,-2.43509813418539,"RPA2P3"
"ENSG00000019169",5.42757094247162,-2.79681633405672,0.0071058882713838,0.0249901387160004,-2.78805574186558,"MARCO"
"ENSG00000143702",5.7696350217797,-2.79679022601965,0.00710638950871131,0.0249902098643284,-4.13441638886859,"CEP170"
"ENSG00000261487",4.1872710997318,2.79673128351325,0.00710752124126327,0.0249924980418675,-2.77379299974927,"AC135048.1"
"ENSG00000260091",4.5343451459874,2.79658707365995,0.00711029086054379,0.0250005448950117,-3.07764173798532,"AC093752.3"
"ENSG00000215022",4.68144815370524,2.79655550421244,0.00711089729969681,0.0250009852005446,-3.07176730761218,"AL008729.1"
"ENSG00000109625",4.98970863397703,-2.79633145131232,0.00711520265640277,0.0250144294769759,-2.92988944846763,"CPZ"
"ENSG00000134443",5.1924904138793,-2.79513878080723,0.00713816127050935,0.025092615094592,-2.88171410361865,"GRP"
"ENSG00000237004",4.40889902093194,2.79512534463778,0.00713842030222223,0.025092615094592,-2.90379141392561,"ZNRF2P1"
"ENSG00000100567",5.95158239451637,-2.79507897477216,0.00713931431896212,0.025092615094592,-4.53769113541129,"PSMA3"
"ENSG00000093010",6.02526321275418,-2.7950758799601,0.00713937399099702,0.025092615094592,-4.63136002444972,"COMT"
"ENSG00000213471",4.36891272624732,2.79490784002384,0.00714261471197539,0.0251023070246885,-2.87316240653736,"TTLL13P"
"ENSG00000261644",4.22458812609389,-2.79477360377443,0.00714520448932437,0.0251097100945859,-2.54527303256739,"AC007728.2"
"ENSG00000211660",5.35988434733159,-2.79403160553466,0.00715953525598365,0.0251583696103737,-2.6860612743653,"IGLV2-23"
"ENSG00000134748",5.84100268071777,-2.79392114213199,0.00716167098368258,0.0251641724797947,-4.33482825347858,"PRPF38A"
"ENSG00000251493",4.77887198048353,-2.79344731803785,0.0071708386869446,0.0251946813512896,-2.52886807767388,"FOXD1"
"ENSG00000135900",5.77543390727151,-2.7930050095589,0.00717940638136555,0.0252214834798046,-4.21304315442296,"MRPL44"
"ENSG00000083520",5.85508619935099,-2.79300338079477,0.00717943794862435,0.0252214834798046,-4.36399544708868,"DIS3"
"ENSG00000175455",5.81268368320742,-2.79290089000849,0.00718142459140487,0.0252267568101317,-4.25129507961634,"CCDC14"
"ENSG00000237973",5.96432762110987,2.79266662188967,0.00718596746016275,0.0252410082770127,-4.76769248255688,"MTCO1P12"
"ENSG00000236159",1.64047723509508,2.7926361185693,0.00718655916787381,0.025241380138434,-2.42055069673703,"AL031659.1"
"ENSG00000100592",5.84393754557216,2.79253960420094,0.00718843166319977,0.0252462501608788,-4.52570990867744,"DAAM1"
"ENSG00000155052",3.70748976746287,2.79248745689223,0.00718944357118185,0.0252480972892512,-2.68853759859447,"CNTNAP5"
"ENSG00000128567",6.06069727207311,-2.79228101665822,0.00719345079162466,0.0252604624824649,-4.64470000399494,"PODXL"
"ENSG00000267446",2.06885707364932,-2.79210825175176,0.00719680592175857,0.0252705362840663,-2.61405816743135,"AC003070.2"
"ENSG00000133488",4.88731672119439,-2.79205240701224,0.0071978907466944,0.0252726374166224,-2.74085157062474,"SEC14L4"
"ENSG00000244593",3.30177274604421,-2.79189950579656,0.00720086173637804,0.0252813603630075,-2.41829821507844,"AC025062.1"
"ENSG00000243048",1.47331204460453,2.79148936525859,0.00720883667204057,0.025307649196513,-2.49642495052891,"FTHL18"
"ENSG00000172354",6.16030831739296,2.79143629534543,0.00720986917940164,0.0253079355141837,-5.24084019359739,"GNB2"
"ENSG00000196236",5.68777679669166,2.79140536775018,0.00721047095742078,0.0253079355141837,-4.2059568956355,"XPNPEP3"
"ENSG00000234975",4.56556919379388,-2.79140452797768,0.00721048729805781,0.0253079355141837,-2.71621076012943,"FTH1P2"
"ENSG00000253108",1.55214250885696,2.79138288225163,0.00721090850123671,0.0253079355141837,-2.42813411179721,"AC090993.1"
"ENSG00000242963",1.81126738732768,-2.79135999751124,0.00721135383901095,0.0253079355141837,-2.7723651578467,"AC026336.1"
"ENSG00000228421",2.71277054450214,2.79128317239884,0.00721284904361565,0.0253114730977378,-2.45169184072201,"AC005013.1"
"ENSG00000250046",1.66880663026365,2.79122626318129,0.00721395682049344,0.025313276895599,-2.42304287621941,"AC106864.1"
"ENSG00000257390",4.32844633707351,2.79120670808861,0.00721433750997294,0.025313276895599,-2.8363968401666,"AC023055.1"
"ENSG00000125148",6.0959736449641,-2.79114786479148,0.00721548315574237,0.025315586971464,-4.66176655881838,"MT2A"
"ENSG00000203437",2.13855178914286,-2.79109532114871,0.00721650629257166,0.0253174669406623,-2.57851749340504,"AC022080.1"
"ENSG00000048462",4.28572344038054,-2.79086461813895,0.00722100015570239,0.0253315220857098,-2.4367200151665,"TNFRSF17"
"ENSG00000239041",1.47331204460453,2.79077166201347,0.00722281157693157,0.0253358732957239,-2.49807219635171,"AC018712.2"
"ENSG00000120332",5.05286237817616,-2.79075091999743,0.00722321583047046,0.0253358732957239,-3.00974009209638,"TNN"
"ENSG00000220132",1.48244779336342,2.79053288533046,0.00722746650074073,0.0253476723883174,-2.47816648888036,"AC236430.1"
"ENSG00000204301",5.7984774985124,2.79052832114037,0.00722755550603485,0.0253476723883174,-4.43836688368562,"NOTCH4"
"ENSG00000198742",5.96932447486833,-2.79026590466504,0.00723267453332829,0.0253639131086425,-4.51526808753174,"SMURF1"
"ENSG00000198400",4.81795583855424,-2.79022786251018,0.00723341690903777,0.0253648044068675,-2.86891813242102,"NTRK1"
"ENSG00000196460",4.901723332844,-2.78944037180396,0.00724880022821723,0.0254170322640749,-2.93323600704269,"RFX8"
"ENSG00000278925",4.27670933964881,-2.78888469285639,0.00725967334187494,0.0254534396547287,-2.55006221783439,"AC005753.1"
"ENSG00000066027",5.93044423333756,-2.78880651257671,0.0072612043216542,0.0254570895018032,-4.5019451488649,"PPP2R5A"
"ENSG00000168003",6.09166299306744,2.78871495864374,0.00726299757186794,0.0254616582893945,-5.0841091206115,"SLC3A2"
"ENSG00000149636",5.61795447463004,-2.78846747518978,0.00726784702897003,0.0254769397842999,-3.96451275187878,"DSN1"
"ENSG00000256103",2.43444629789228,-2.7882934711369,0.00727125843869859,0.0254871785807682,-2.50011243808266,"ATP5MFP5"
"ENSG00000122025",4.87016397567721,-2.78823010596734,0.00727250110142816,0.0254898146275112,-2.64651131065968,"FLT3"
"ENSG00000156265",5.4923555187331,2.78820468762784,0.00727299963886933,0.0254898423662856,-3.94498010366241,"MAP3K7CL"
"ENSG00000215472",2.04969423238448,2.78777021884096,0.00728152587744431,0.025518003064873,-2.43411781615716,"RPL17-C18orf32"
"ENSG00000121406",5.4265382700335,2.78755931221821,0.00728566813874248,0.0255307974153667,-3.89817214540607,"ZNF549"
"ENSG00000186675",3.8810947108403,2.78740061436446,0.00728878643829786,0.0255400020648362,-2.73213850519587,"MAGEE2"
"ENSG00000280449",1.58302368639467,2.78730424356124,0.00729068065618528,0.0255449165640309,-2.43665507282796,"AC034229.6"
"ENSG00000136068",6.26120662947469,-2.78720919551841,0.00729254931903293,0.0255492668871795,-5.02990054297964,"FLNB"
"ENSG00000250903",5.3782171830768,2.7871910659454,0.00729290580007068,0.0255492668871795,-3.77541951659554,"GMDS-DT"
"ENSG00000200579",3.59455707420607,-2.78680046010397,0.00730059016902047,0.0255744630598941,-2.4351352558056,"Y_RNA"
"ENSG00000198406",4.15574158644352,-2.78661376697259,0.00730426560921815,0.0255856132322896,-2.5181845825342,"BZW1P2"
"ENSG00000236915",2.9894188076427,2.78635778733284,0.00730930787034784,0.0256015493221905,-2.49358511689908,"CLCA4-AS1"
"ENSG00000135424",5.70632862237298,2.78630383377478,0.00731037105142693,0.0256019150035861,-4.33145589902346,"ITGA7"
"ENSG00000186281",5.26971592722728,-2.78630247471487,0.00731039783420334,0.0256019150035861,-3.37795090618948,"GPAT2"
"ENSG00000259161",1.75676822618054,-2.78600179113045,0.00731632558179421,0.0256209476460324,-2.80340596422591,"AL137779.3"
"ENSG00000131269",5.68914777112069,-2.78596435287173,0.00731706395861677,0.0256218063561351,-4.09403258415831,"ABCB7"
"ENSG00000257392",1.53427214078612,2.785921705483,0.00731790515630366,0.025623024969039,-2.45448978335283,"AC126177.2"
"ENSG00000274615",2.80955635481205,-2.78573503755441,0.00732158813376964,0.0256341929983063,-2.45329161031911,"AC233968.1"
"ENSG00000278828",4.98927408291555,-2.78566108308488,0.00732304773556425,0.0256370171022212,-2.69625037021609,"HIST1H3H"
"ENSG00000179256",4.89563121121589,2.78552516110843,0.00732573105807671,0.0256435137711439,-3.32280328260783,"SMCO3"
"ENSG00000277210",3.19701565993352,-2.78548990184311,0.00732642728177438,0.0256442230679314,-2.43303638449555,"AC090164.3"
"ENSG00000233723",4.18572983107206,2.78533759937282,0.00732943532226501,0.0256530236279275,-2.85946057575851,"LINC01122"
"ENSG00000111412",5.84928702154386,-2.78526765241895,0.0073308171866708,0.0256561317693698,-4.36958144320622,"C12orf49"
"ENSG00000197956",6.40114122675154,-2.78519157139145,0.00733232050782412,0.025659664533443,-5.14365582221452,"S100A6"
"ENSG00000121101",4.63815544296315,2.78510257611951,0.00733407936827109,0.0256640910284338,-3.06916824105584,"TEX14"
"ENSG00000129038",5.88075171078144,-2.78504904484934,0.00733513752227303,0.0256660651153134,-4.29202711862944,"LOXL1"
"ENSG00000231925",6.17987051246426,-2.78437610373902,0.00734845157561434,0.0257109201400409,-5.01439259613513,"TAPBP"
"ENSG00000242618",1.66939916502781,2.78428179143464,0.00735031931104184,0.0257154464791829,-2.43816583724559,"AC112219.1"
"ENSG00000164823",5.75428932909271,-2.78426079479753,0.00735073518232177,0.0257154464791829,-4.1590847634636,"OSGIN2"
"ENSG00000270403",2.06176626773448,2.78401725277243,0.00735556049844025,0.0257305945418775,-2.44409516595048,"AP001554.1"
"ENSG00000185652",4.74090584919804,-2.78389478889048,0.00735798798733712,0.0257373532548383,-2.7985799253179,"NTF3"
"ENSG00000204271",5.3065536550008,2.78380772842199,0.00735971415595142,0.0257416580892891,-3.69430574337046,"SPIN3"
"ENSG00000111581",5.80464544173975,-2.78373323598462,0.00736119143152171,0.0257443030778195,-4.2578517335263,"NUP107"
"ENSG00000257763",2.9161296657799,2.78371962324347,0.00736146141825627,0.0257443030778195,-2.49225578563707,"OR5BK1P"
"ENSG00000228196",2.33589232830796,-2.78347525390061,0.00736630964223424,0.0257595242076218,-2.53172944752948,"PTPN2P1"
"ENSG00000214093",3.8252947322914,-2.78322002423826,0.00737137647393779,0.0257737730215333,-2.44398616307721,"AL096701.1"
"ENSG00000225637",2.19543296243947,2.78310184800053,0.0073737236021445,0.0257802446854519,-2.44851403270597,"AP001046.1"
"ENSG00000103355",4.31676616026798,-2.78304776365196,0.00737479801482985,0.0257822660697443,-2.44169056634881,"PRSS33"
"ENSG00000135931",5.70138701703988,-2.78293487568442,0.00737704105575811,0.0257883724270527,-4.08982074574295,"ARMC9"
"ENSG00000100079",5.43566525360581,-2.78286877936981,0.00737835465618518,0.0257912290794217,-3.30317412832075,"LGALS2"
"ENSG00000234287",4.47296741847957,-2.78275184725238,0.00738067909715557,0.0257972121899533,-2.67811319641241,"AC099560.2"
"ENSG00000089163",4.94441508391076,2.78273272000261,0.00738105938337098,0.0257972121899533,-3.36222822129583,"SIRT4"
"ENSG00000104859",5.864764478112,2.78242217308718,0.00738723617572175,0.0258170636535348,-4.58164871382654,"CLASRP"
"ENSG00000206991",3.22762460581973,2.78233747799883,0.00738892159148497,0.0258212169478718,-2.53080672245008,"RNU6-610P"
"ENSG00000211949",5.41981869141216,-2.78229414959982,0.00738978395520157,0.0258224936513682,-2.82227787049363,"IGHV3-23"
"ENSG00000095261",5.78958447067412,-2.78212074041407,0.00739323624114294,0.0258328196699402,-4.21662689831402,"PSMD5"
"ENSG00000163431",5.77802765214516,-2.7820955390355,0.00739373808198891,0.0258328357976901,-4.10179693648652,"LMOD1"
"ENSG00000256025",1.89166404512981,2.78200585676333,0.00739552420034149,0.0258373387334101,-2.44576479518184,"CACNA1C-AS4"
"ENSG00000180488",5.7543113427635,2.78195063077171,0.00739662428283737,0.0258394444587502,-4.36816878024441,"MIGA1"
"ENSG00000238517",2.38871411244475,-2.78160890822426,0.00740343463103023,0.0258614968614634,-2.53557518031249,"MIR1270"
"ENSG00000137766",3.44533841659805,-2.78143870468076,0.00740682885237036,0.0258701056486768,-2.44238658933926,"UNC13C"
"ENSG00000141505",5.17550106905137,2.78142326638719,0.00740713679576758,0.0258701056486768,-3.58926834049725,"ASGR1"
"ENSG00000254440",2.47641692759941,2.78141042655369,0.00740739291738301,0.0258701056486768,-2.45551643799724,"PBOV1"
"ENSG00000244675",4.40258383483646,-2.78099276319487,0.00741572867775451,0.0258974771609906,-2.58603712594298,"AC108676.1"
"ENSG00000254854",4.25565638678561,-2.78077882268736,0.00742000186756725,0.0259106584908986,-2.58150285902892,"AP003390.1"
"ENSG00000224613",2.06412510655202,-2.78073552949017,0.00742086687017378,0.0259119374536601,-2.6417767347212,"AC095032.1"
"ENSG00000111845",5.62718678473931,-2.78068916894262,0.007421793261794,0.0259134305862396,-3.97919528729672,"PAK1IP1"
"ENSG00000179071",4.71470855565557,2.78021923959021,0.00743118956053857,0.0259444944847941,-3.19882885525369,"CCDC89"
"ENSG00000183520",5.74992893209025,-2.78015564998142,0.00743246188476949,0.02594719290158,-4.20144194017366,"UTP11"
"ENSG00000166263",5.57193075233305,2.77986273822568,0.00743832516297871,0.0259642146035445,-4.09606533555608,"STXBP4"
"ENSG00000114767",5.74364318735218,-2.77986213781249,0.00743833718595598,0.0259642146035445,-4.14978662667608,"RRP9"
"ENSG00000215174",2.85415752606867,2.77982204282768,0.00743914010872388,0.0259652727718267,-2.48718511699995,"NLRP2B"
"ENSG00000226233",1.63943409059556,2.77976631176995,0.00744025628457721,0.0259674240903483,-2.44867077852054,"Z82188.1"
"ENSG00000257746",2.05881152696063,-2.77946398466553,0.00744631395017463,0.0259868203780058,-2.64578305393574,"AC138123.2"
"ENSG00000246982",4.66380136392863,2.77943896330866,0.0074468155014899,0.0259868251319456,-3.12410376944599,"Z84485.1"
"ENSG00000249328",3.19254881678409,2.77930399926418,0.00744952138297126,0.025994521722808,-2.53107406411264,"AC036214.1"
"ENSG00000223935",4.04185114462512,2.77911259116256,0.00745336045960466,0.0260061712100941,-2.75412577838606,"LGALSL-DT"
"ENSG00000254740",1.85353287231438,2.77861528880223,0.00746334338686993,0.0260392547392009,-2.45091769165923,"AP003396.3"
"ENSG00000267395",4.78371640210191,2.77817680988078,0.00747215570170408,0.0260682498876131,-3.21599260381684,"DM1-AS"
"ENSG00000237674",2.3876674088855,-2.77794283548937,0.00747686191560327,0.0260829170726685,-2.5849545132784,"GSTA7P"
"ENSG00000122375",3.15209901776407,-2.77783983202124,0.00747893461635058,0.0260883959351335,-2.4610792658135,"OPN4"
"ENSG00000173511",6.01306346076676,2.77775776721636,0.0074805863550045,0.0260924057393692,-4.90406172994258,"VEGFB"
"ENSG00000095951",5.73882005159703,-2.77755421115969,0.00748468482903908,0.0261049486847406,-4.15905386439391,"HIVEP1"
"ENSG00000196470",5.65351489970213,-2.7775039316093,0.0074856974949447,0.0261067280427171,-4.02580521477686,"SIAH1"
"ENSG00000171401",4.93090218289637,-2.7774504759253,0.00748677426888585,0.0261087307266543,-2.45805328570338,"KRT13"
"ENSG00000256660",3.55896195212537,-2.77601959165641,0.00751565008847941,0.0262076706286905,-2.45332735037356,"CLEC12B"
"ENSG00000185156",5.11568454783062,-2.77538959455835,0.00752839618556578,0.0262503553976433,-2.90893254247197,"MFSD6L"
"ENSG00000139144",4.93205430737573,-2.77535136373882,0.00752917031177246,0.0262512928244968,-2.5016470232826,"PIK3C2G"
"ENSG00000234498",5.22869708997974,-2.77501099330987,0.00753606561994115,0.0262725747604694,-3.41101920411861,"RPL13AP20"
"ENSG00000152969",4.98473829455593,2.77500013962899,0.00753628559216376,0.0262725747604694,-3.5097755010042,"JAKMIP1"
"ENSG00000226659",4.20263052801003,-2.77475368299869,0.00754128213626961,0.0262882294758287,-2.52242219335596,"AC021028.1"
"ENSG00000236230",2.51213803220592,-2.7744682306886,0.00754707307414229,0.0263066510898349,-2.53195859608367,"AL356108.1"
"ENSG00000135245",5.6298282894241,-2.77430511168146,0.00755038408942502,0.0263164266055271,-3.91044682959208,"HILPDA"
"ENSG00000112276",5.22110294199737,2.77408131281671,0.0075549289713128,0.0263305010918082,-3.7082010457028,"BVES"
"ENSG00000267157",2.5924811501789,2.77393626793535,0.00755787587199155,0.0263390047661289,-2.48165326232914,"AC011499.1"
"ENSG00000162687",5.15551627563698,2.77339515364832,0.00756887912564124,0.0263755816012855,-3.65122909755467,"KCNT2"
"ENSG00000132840",5.25967948597494,-2.77320705344751,0.00757270749189698,0.026387152584441,-3.39728020225865,"BHMT2"
"ENSG00000101363",5.93059146641946,2.77314971709172,0.00757387480207981,0.0263894501688186,-4.71030876533897,"MANBAL"
"ENSG00000125755",6.04116974935079,2.77293291733236,0.00757829012411352,0.026403063647277,-4.96053791187161,"SYMPK"
"ENSG00000081148",4.63533930846132,2.77286256701983,0.00757972338089057,0.0264062863629577,-3.14722088880363,"IMPG2"
"ENSG00000176566",1.71045797486128,2.77263306824314,0.00758440072758655,0.0264204907252113,-2.46523737807738,"DCAF4L2"
"ENSG00000266102",2.07315529507959,-2.77261261503698,0.00758481770732813,0.0264204907252113,-2.6591821146068,"AP006219.1"
"ENSG00000034152",5.96601680948734,-2.77243169703812,0.007588507004131,0.0264303267219493,-4.60371696072057,"MAP2K3"
"ENSG00000279118",5.1845651350743,2.77242425074726,0.00758865888500055,0.0264303267219493,-3.60377305309654,"AC093535.2"
"ENSG00000140199",5.81010206149884,-2.77234435749804,0.00759028863171761,0.0264342308333729,-4.32187495275105,"SLC12A6"
"ENSG00000267121",5.22780947228862,-2.77229500828105,0.00759129547012294,0.026435345858503,-3.26542897378664,"AC008105.3"
"ENSG00000100823",6.03728836012034,-2.77227878729021,0.00759162644279293,0.026435345858503,-4.78295441583761,"APEX1"
"ENSG00000129084",5.91865316805922,-2.77223243616752,0.00759257226313119,0.0264367412625253,-4.51222971574317,"PSMA1"
"ENSG00000149054",5.11254885399102,-2.77220927751572,0.007593044868911,0.0264367412625253,-3.16343146608291,"ZNF215"
"ENSG00000218358",3.91739332448797,-2.77181055651073,0.00760118594212329,0.0264633126339927,-2.49887126964787,"RAET1K"
