"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"ENSG00000159337",-2.53306666413791,4.01470514799816,-10.0945394443927,4.16962804931784e-14,3.16708853324941e-12,20.2755134529002,"PLA2G4D"
"ENSG00000229092",-2.15805717527728,3.15353814513958,-9.99274327325936,5.99542391271845e-14,4.40684183811297e-12,21.0810308996882,"IGHV3-47"
"ENSG00000271810",-1.90520267698434,3.1411864986221,-9.97902884952275,6.29661694787361e-14,4.60752728042008e-12,20.6833405696768,"AL603832.3"
"ENSG00000064012",-0.468294449781333,5.74466506092876,-9.97300373609467,6.43372134934172e-14,4.69462863741151e-12,21.2820781328593,"CASP8"
"ENSG00000234382",-2.05085949357395,3.08261903419358,-9.83468717743732,1.05608075033344e-13,7.34506282500983e-12,20.5275240569327,"AL513174.1"
"ENSG00000164047",-2.40036342142517,3.75915230197693,-9.82398751329241,1.09744961388541e-13,7.60225296530701e-12,19.8468417062578,"CAMP"
"ENSG00000232699",-1.77210870046884,2.8338849725898,-9.80772799044723,1.16346576905078e-13,8.0168037884966e-12,20.3348281011815,"BDH2P1"
"ENSG00000213100",-1.72113970918481,2.79322845673568,-9.80107716416522,1.19161006519772e-13,8.12452878310791e-12,20.2974084612181,"KRT18P68"
"ENSG00000242396",-2.20297919587255,3.66586936673211,-9.79081421360146,1.23639299627015e-13,8.38584356765265e-12,19.3002406673485,"AC096536.2"
"ENSG00000132256",-0.441839537834046,5.69233520105334,-9.77458067065089,1.31072059936323e-13,8.82087798177682e-12,20.5914163984768,"TRIM5"
"ENSG00000124575",-2.3956033740894,3.52946815103295,-9.75719879299483,1.39531013439405e-13,9.34174519617374e-12,20.1178079203127,"HIST1H1D"
"ENSG00000219404",-1.58678256268815,2.68332478282392,-9.74848663264656,1.43975794683512e-13,9.60220595248672e-12,20.0867541880303,"AL359694.1"
"ENSG00000242366",-2.20151666753658,3.19180140628925,-9.74126274808341,1.47769371656559e-13,9.82997430863619e-12,20.2601196695675,"UGT1A8"
"ENSG00000218014",-2.60431513782792,4.08154473269481,-9.70060437634738,1.71080637397648e-13,1.11662354715545e-11,19.1518664386726,"KRT19P1"
"ENSG00000154237",-0.388231821365055,5.74218388617748,-9.66753705854959,1.92750599089826e-13,1.23882134045206e-11,20.1302804881829,"LRRK1"
"ENSG00000224721",-1.94994881177674,2.98960919031508,-9.66731851988125,1.92902657047718e-13,1.23882134045206e-11,19.9325451582757,"AC007182.1"
"ENSG00000273445",-2.50993286541923,3.83843507018802,-9.65572906808159,2.01142207483664e-13,1.28380125891969e-11,19.3395502778974,"AC133644.2"
"ENSG00000137693",-0.436268766017503,5.97971388873137,-9.62861915537073,2.21829021701466e-13,1.39865351862597e-11,19.7447620390779,"YAP1"
"ENSG00000173237",-3.49313383985854,4.48191792333251,-9.60311322347521,2.4324748956746e-13,1.52077979217663e-11,19.8212947932327,"C11orf86"
"ENSG00000112079",-0.261580982533039,5.93154453279191,-9.6011030144274,2.45021678851447e-13,1.53003080565481e-11,19.5292486997817,"STK38"
"ENSG00000112343",-0.360227481983518,5.78933701221883,-9.56259601476906,2.81642154046135e-13,1.71806595423144e-11,19.6693286015117,"TRIM38"
"ENSG00000166401",-0.368080429076685,5.65040322430668,-9.51832313004918,3.30620947639619e-13,1.99501518161077e-11,19.6498328116159,"SERPINB8"
"ENSG00000275022",-2.18433826083994,3.39269323475592,-9.51096440938691,3.39556943178796e-13,2.03946143652152e-11,19.2594340070493,"MIR6753"
"ENSG00000165841",-2.35091238331866,3.33102041207601,-9.50900706588017,3.41974540845476e-13,2.05161031121084e-11,19.5271303231835,"CYP2C19"
"ENSG00000197588",-2.06353792736798,3.10216101416367,-9.47925226404923,3.80936977758404e-13,2.26963299798854e-11,19.347057712533,"KLKP1"
"ENSG00000215841",-1.97137056466629,3.01908180474639,-9.44155671456406,4.36790833910417e-13,2.558402591317e-11,19.1889772174458,"AP002761.1"
"ENSG00000259078",-2.45220749838497,3.82676909466478,-9.418781603088,4.7446516945146e-13,2.76039903848613e-11,18.5781223745766,"PTBP1P"
"ENSG00000244509",-0.424719049344287,5.80390378322526,-9.40780018090047,4.93783997972479e-13,2.85998370464461e-11,19.1511233914775,"APOBEC3C"
"ENSG00000242522",-1.77894132909287,2.85255404008971,-9.38745599573063,5.31693335472286e-13,3.07270250846798e-11,18.9459474172929,"KLHL6-AS1"
"ENSG00000163295",-2.51186872385755,3.47177268385603,-9.36709235719025,5.72576958873781e-13,3.283406547608e-11,19.085080773204,"ALPI"
"ENSG00000225854",-2.02477660502499,3.06672532068916,-9.35676850749345,5.94499282470836e-13,3.40160966095703e-11,18.9211199241845,"AL451139.1"
"ENSG00000171403",-2.19546849448774,3.20143809847425,-9.34345803203906,6.24016422147108e-13,3.55484092063935e-11,18.9233020800422,"KRT9"
"ENSG00000196189",-0.547386370642075,5.59373462818972,-9.33475683953687,6.441057779018e-13,3.63737734620762e-11,19.135403438917,"SEMA4A"
"ENSG00000003400",-0.392898243560143,5.73291793475972,-9.32871387250778,6.5843998268972e-13,3.71428782417608e-11,18.9153608847786,"CASP10"
"ENSG00000244122",-1.96387124466669,3.0086100360385,-9.29253425031546,7.51239875196635e-13,4.18327079056441e-11,18.6830082922958,"UGT1A7"
"ENSG00000254174",-2.20677547376398,3.1889130004512,-9.2805298979206,7.84856636103152e-13,4.34253904921226e-11,18.7053822732989,"IGHV1-12"
"ENSG00000273933",-2.12883585647725,3.14038517739503,-9.26136301923815,8.41701300347433e-13,4.62259506958251e-11,18.6239309203214,"AL513485.1"
"ENSG00000226272",-1.74429825059887,2.81369587577986,-9.22394466868081,9.64909816970614e-13,5.22197131571784e-11,18.3841157039584,"ARHGAP26-AS1"
"ENSG00000162976",-0.307927870718526,5.7850283443457,-9.20766083708,1.024055585611e-12,5.49058657325425e-11,18.3425733762284,"SLC66A3"
"ENSG00000269706",-2.424005579188,3.39590357048391,-9.20264548732859,1.04299766444889e-12,5.56915731333791e-11,18.5015664281324,"AC008687.6"
"ENSG00000271569",-2.13123659253492,3.13155964660325,-9.20187916296954,1.04592284985394e-12,5.57904268391292e-11,18.4187614951912,"IGKV1OR2-6"
"ENSG00000232259",-2.06324385073481,3.36031959107609,-9.16089477074208,1.2150245360268e-12,6.40216883820856e-11,17.8812829774282,"AL158166.2"
"ENSG00000153179",-0.38990444382036,5.83075756665567,-9.16031911665855,1.21758615355536e-12,6.40267925322016e-11,18.1964318866005,"RASSF3"
"ENSG00000143891",-0.547182933277076,5.72145406824743,-9.12068015521111,1.40771161349693e-12,7.32828147972141e-11,18.2724012682432,"GALM"
"ENSG00000134297",-0.748408140272399,5.17549236569483,-9.0612926243112,1.75000223107699e-12,8.94878109383603e-11,18.1701376804454,"PLEKHA8P1"
"ENSG00000150782",-0.716902104852823,5.74883919626471,-9.02461192242016,2.00212326683648e-12,1.01086795145989e-10,18.0015383819374,"IL18"
"ENSG00000196954",-0.349803285041712,5.9089448720164,-8.99141587103398,2.2616990705259e-12,1.13202614171582e-10,17.4225100503238,"CASP4"
"ENSG00000104055",-2.78059851125797,4.07809845211515,-8.98786990259036,2.29135688202956e-12,1.14576665494672e-10,17.2864150586532,"TGM5"
"ENSG00000185038",-2.04726179117524,3.07411488730097,-8.95822142809837,2.55516100058877e-12,1.26912843809359e-10,17.5686566964484,"MROH2A"
"ENSG00000188100",-2.1508235525014,3.1697048548435,-8.95542495429397,2.58156923642455e-12,1.27880520921316e-10,17.5885638381133,"FAM25A"
"ENSG00000267015",-2.43565309726211,3.56856339281681,-8.91324851579056,3.01486679400451e-12,1.47490008866017e-10,17.3106530769472,"AC023090.1"
"ENSG00000233203",-2.16608814145995,3.7592563864294,-8.88016669005732,3.4054024045047e-12,1.64275094265216e-10,16.1688175242329,"DHCR24-DT"
"ENSG00000228767",-1.72218147448836,2.79493655174056,-8.83782305209357,3.98049892745231e-12,1.89206625138936e-10,17.0715744770737,"KRT8P18"
"ENSG00000092531",-0.297031521173284,5.84607448924231,-8.79983126229443,4.57927458475996e-12,2.13757081560305e-10,16.7587674877892,"SNAP23"
"ENSG00000146242",-0.518897649403463,5.79966195645885,-8.79487489510958,4.66380198077559e-12,2.17312258393915e-10,16.9795832626622,"TPBG"
"ENSG00000138376",-0.402725806927458,5.4890652049427,-8.78511367574321,4.83489059785796e-12,2.23878704207765e-10,17.1304921376252,"BARD1"
"ENSG00000278456",-2.08015453696163,3.40421052628756,-8.77953065414752,4.93557045174161e-12,2.27560996824632e-10,16.6330417642102,"AC015712.7"
"ENSG00000231123",-2.55540676977423,3.8585244172397,-8.77849715379318,4.95443784573222e-12,2.27991907738859e-10,16.6367475721555,"SPATA20P1"
"ENSG00000114978",-0.208838177055936,6.0268576964801,-8.77041986289271,5.10441690415607e-12,2.33651872985484e-10,16.254839155556,"MOB1A"
"ENSG00000123130",-0.376860716548583,5.815122035906,-8.7493410060169,5.51767822847259e-12,2.51240538722231e-10,16.6801209304643,"ACOT9"
"ENSG00000170423",-2.41652309296194,3.63647028545137,-8.74355874311543,5.63681467529e-12,2.55545435986053e-10,16.6421020258488,"KRT78"
"ENSG00000224132",-2.10729493323348,3.65601758910133,-8.70797244057095,6.42918371356701e-12,2.86960318431839e-10,15.7947020579428,"AC112715.1"
"ENSG00000177426",-0.506676985144209,5.88516151804654,-8.65577105063628,7.79876860269182e-12,3.41058269347012e-10,16.37923620108,"TGIF1"
"ENSG00000150540",-0.470962728036352,5.8537426705017,-8.63768643754667,8.3387947148704e-12,3.63756289350442e-10,16.3088483976241,"HNMT"
"ENSG00000248362",-2.46777060791098,3.85516876869242,-8.63304636940214,8.4833139373839e-12,3.69130730571895e-10,16.0508434375936,"AC011352.1"
"ENSG00000223731",-1.65268543157075,2.73618441338815,-8.57639835780173,1.04646549475189e-11,4.48581421735477e-10,16.1635666781165,"SUPT20HL1"
"ENSG00000120549",-0.408417497308355,5.9825045853679,-8.57594622608201,1.04822113681624e-11,4.48963569185085e-10,15.8580655898136,"KIAA1217"
"ENSG00000185947",-0.252081412034375,5.68809301764226,-8.57361608912708,1.05731620124794e-11,4.5248604546652e-10,16.0702400967842,"ZNF267"
"ENSG00000253481",-1.94150854630114,2.98061888291629,-8.57273817932196,1.06076342730794e-11,4.53254005129866e-10,16.2157222417665,"IGKV1OR22-1"
"ENSG00000237111",-2.09510913206391,3.09334627810946,-8.5715774287482,1.06533861715278e-11,4.54795419191089e-10,16.2431020694421,"IGHJ3P"
"ENSG00000185404",-0.423230678671687,5.69045857307468,-8.53687438791258,1.21168314828507e-11,5.10972291282487e-10,16.068120116033,"SP140L"
"ENSG00000204544",-2.48668549619152,3.65202162803864,-8.53407746649252,1.22432339692018e-11,5.1546594622035e-10,16.0360843861795,"MUC21"
"ENSG00000235350",-1.85884528422801,2.92951207826222,-8.50458874751368,1.36593630795085e-11,5.70924014024766e-10,15.9663881156858,"AL606490.8"
"ENSG00000260145",-1.96094665016207,3.20781262700583,-8.50081735346099,1.38519747891039e-11,5.77580656655782e-10,15.8113465840831,"AC023825.2"
"ENSG00000227925",-2.28683577760938,3.56828624209305,-8.50042088451839,1.38723810795229e-11,5.77967671696499e-10,15.8017933873292,"LINC01655"
"ENSG00000168404",-0.408454800706182,5.71287851599914,-8.49067001184593,1.43838819651254e-11,5.95458329574602e-10,15.8695703202335,"MLKL"
"ENSG00000145623",-0.388982732431042,5.95638846947017,-8.48327607221173,1.4784347582722e-11,6.10577101997407e-10,15.5149041101959,"OSMR"
"ENSG00000236094",-1.60885320310493,2.69641649653678,-8.4819821195349,1.48555733231491e-11,6.13031339500308e-10,15.8309367584126,"LINC00545"
"ENSG00000231324",-2.48791560575634,3.48106205525373,-8.47240148185224,1.53937833448734e-11,6.33229311084364e-10,15.9855167853194,"AP000696.1"
"ENSG00000228689",-1.84786361442064,2.89236007202324,-8.46795990099217,1.56499045449151e-11,6.42747146819383e-10,15.8301041846791,"AL355997.1"
"ENSG00000123374",-0.307582010855891,5.74141838946115,-8.46688849690135,1.57123249634691e-11,6.44801051462933e-10,15.658278975836,"CDK2"
"ENSG00000077238",-0.348533013343411,5.9927842127057,-8.45203820168737,1.66037299268333e-11,6.78303626821622e-10,15.3186642942465,"IL4R"
"ENSG00000067066",-0.335448332153138,5.95598477491315,-8.42768441474214,1.81769830785015e-11,7.35852878821525e-10,15.2615595489366,"SP100"
"ENSG00000126453",-0.550702505463674,5.55208628069485,-8.42755112757766,1.81859933095977e-11,7.35852878821525e-10,15.8524631911996,"BCL2L12"
"ENSG00000083622",-2.2407699689052,3.48340260543105,-8.40573683817671,1.9722796357828e-11,7.92481177087854e-10,15.4598289537975,"AC000061.1"
"ENSG00000228437",-1.97541260999072,3.007113780462,-8.40305820878951,1.99202879071649e-11,7.97333311193257e-10,15.6359752626359,"LINC02474"
"ENSG00000047936",-3.06661100605803,4.30488621476886,-8.37393074432071,2.22004747333485e-11,8.82481610020189e-10,15.2344847721005,"ROS1"
"ENSG00000204941",-1.74321352554786,2.81048125561054,-8.3734790529049,2.22378264242106e-11,8.83290545904769e-10,15.4835481142621,"PSG5"
"ENSG00000235721",-2.04642723292875,3.62364741926219,-8.35671559674599,2.3669629028285e-11,9.35869030848948e-10,14.7246552561494,"AC013268.3"
"ENSG00000269989",-1.8547989072209,2.9065895972315,-8.35209142075077,2.40806448566965e-11,9.50673117693625e-10,15.4332725259498,"AC036176.3"
"ENSG00000258583",-1.55249659347929,2.65359563918868,-8.33489343841194,2.56732118004803e-11,1.00818295229188e-09,15.3171564695788,"LINC01500"
"ENSG00000128340",-0.445835515494591,5.86246852745219,-8.33146512887143,2.60031141492222e-11,1.01959682453486e-09,15.1577562987274,"RAC2"
"ENSG00000167553",-0.377616821373088,5.92797134848043,-8.29786896647374,2.94702035655934e-11,1.1460291587177e-09,14.8666629846514,"TUBA1C"
"ENSG00000270460",-2.59478669179628,3.57207178694714,-8.28822418572066,3.05487812636753e-11,1.18090132572395e-09,15.3523791022718,"AC106900.1"
"ENSG00000165025",-0.451625986906306,5.84136363763551,-8.28741562634641,3.06409844102859e-11,1.18358491007583e-09,15.0093825663043,"SYK"
"ENSG00000281008",-1.83099366475272,2.88737378411773,-8.28275677431885,3.11777234552828e-11,1.20342306418704e-09,15.188350200959,"AC004808.2"
"ENSG00000204539",-2.04318547875538,3.26544758289349,-8.28015258272974,3.14818530075962e-11,1.21335919225271e-09,15.074107477071,"CDSN"
"ENSG00000173559",-0.463146325431365,5.67508668483244,-8.21743952197601,3.97777385099913e-11,1.49537816682206e-09,14.9329013713539,"NABP1"
"ENSG00000104689",-0.792550874686232,5.57794618881782,-8.21552913529391,4.00623172875897e-11,1.5049874420531e-09,15.1563379537314,"TNFRSF10A"
"ENSG00000135899",-0.523772938473813,5.50139286135046,-8.20986801066872,4.09176847837325e-11,1.53259672082035e-09,15.0665481802333,"SP110"
"ENSG00000226806",-1.90681456860762,3.15392103147734,-8.20760681805062,4.12644440459177e-11,1.54345063064191e-09,14.7962927672776,"AC011893.1"
"ENSG00000189067",-0.246472084429631,6.09915876311574,-8.19889849702148,4.26276790754966e-11,1.58758311017086e-09,14.0476404189556,"LITAF"
"ENSG00000163235",-0.784188451378327,5.76817955647602,-8.19667759602892,4.2982527591608e-11,1.59965203330545e-09,14.979184025275,"TGFA"
"ENSG00000254988",-2.86210110261688,3.96801400987085,-8.19100853483841,4.39018208991194e-11,1.62571290305976e-09,14.9057068004925,"AP002498.1"
"ENSG00000146386",-0.395843775957752,5.71996741503451,-8.18542565905271,4.48264338878159e-11,1.6552327975889e-09,14.7074633887536,"ABRACL"
"ENSG00000229989",-1.79043946791303,3.07364339380041,-8.16038997005861,4.92192290007958e-11,1.8007998757094e-09,14.6131580043996,"MIR181A1HG"
"ENSG00000268108",-2.07126640664145,3.08958008951024,-8.15730775180346,4.97891082423743e-11,1.81780978891378e-09,14.8003811496491,"AC008687.2"
"ENSG00000205846",-1.92800022264167,3.14469545189385,-8.14815380259826,5.15209638102711e-11,1.87971920912839e-09,14.5903574238476,"CLEC6A"
"ENSG00000262380",-1.32995791392629,2.46602754923012,-8.14761706246463,5.16243680217172e-11,1.88217011663178e-09,14.6493851009868,"AC026401.2"
"ENSG00000243265",-1.6052858629156,2.69336772978134,-8.14693244884253,5.17565628510058e-11,1.88566652619997e-09,14.6758103562821,"RPL23AP55"
"ENSG00000279429",-2.05978370716722,3.10215972936414,-8.12477855002915,5.62228476910383e-11,2.03270830128059e-09,14.6894024617407,"AC004009.2"
"ENSG00000223931",-2.15733251045287,3.34625308508693,-8.10443522598849,6.06642416866875e-11,2.17662293687166e-09,14.489873465451,"AC142381.1"
"ENSG00000172123",-0.49625996056267,5.36205430587337,-8.09345958527281,6.32050501498103e-11,2.26153937705458e-09,14.691215699809,"SLFN12"
"ENSG00000257925",-2.29849936506649,3.47793862932433,-8.09217536733047,6.35092376167903e-11,2.27085955343615e-09,14.4756392176235,"AC008083.2"
"ENSG00000163218",-2.50355757318184,3.74062698848644,-8.08677806425163,6.48038258633729e-11,2.31396423979772e-09,14.3708815822825,"PGLYRP4"
"ENSG00000199059",-1.69858668803486,2.77386469277877,-8.07311415037796,6.82009052001549e-11,2.42692454025263e-09,14.4357369934027,"MIR135B"
"ENSG00000259925",-3.12892574695325,4.50263122820061,-8.07114538307676,6.87048935438573e-11,2.44151439068233e-09,14.0322939991981,"AC130456.2"
"ENSG00000225166",-1.62426176967234,2.72291615245235,-8.04390884113899,7.60733252154874e-11,2.690478923244e-09,14.324396255427,"AC012462.1"
"ENSG00000225315",-1.69911331889735,2.78420825678534,-8.03678825688113,7.81272033096325e-11,2.75374540077927e-09,14.3116705729184,"AL591178.1"
"ENSG00000148484",-0.245456455848217,5.9392975291305,-8.02500295536482,8.16496069617061e-11,2.86817016909295e-09,13.6664524953516,"RSU1"
"ENSG00000075643",-0.902527754159172,5.48445409301206,-8.01918547229294,8.34466654375141e-11,2.9279230143005e-09,14.4720571505612,"MOCOS"
"ENSG00000242580",-2.01486085592504,3.20724285270936,-8.01901176498637,8.35009308086282e-11,2.9279230143005e-09,14.1629574391529,"IGKV1D-43"
"ENSG00000227764",-1.92688768303735,2.97613081420299,-8.01458693101427,8.48952340224477e-11,2.97213408921984e-09,14.2756967885178,"LINC01693"
"ENSG00000070882",-0.559273418942179,5.82180091450104,-8.01330389651882,8.530388206946e-11,2.98442955490689e-09,14.1043022079952,"OSBPL3"
"ENSG00000255666",-1.77417107892552,2.84178378309644,-8.00656733123562,8.74821031664165e-11,3.05446585208871e-09,14.2184506059058,"LINC02700"
"ENSG00000224791",-1.81640565613646,3.2650580678768,-8.00243244747403,8.88466459540651e-11,3.09586763507545e-09,13.7811004931139,"KRT18P39"
"ENSG00000268581",-1.43837433327092,2.55735439940349,-7.99442289177231,9.15509212231967e-11,3.18369247739622e-09,14.1281024256502,"SIGLEC18P"
"ENSG00000108219",-0.236823292984949,6.01736570557578,-7.99367147041516,9.18088243859132e-11,3.19052552651889e-09,13.4010980783377,"TSPAN14"
"ENSG00000157483",-0.345803259678193,5.99895204564925,-7.98527070145594,9.47422596377131e-11,3.28587407023882e-09,13.5484656316874,"MYO1E"
"ENSG00000165959",-0.325235223318193,5.89390623110441,-7.98116027897761,9.62116507468984e-11,3.33016662418678e-09,13.6698971510231,"CLMN"
"ENSG00000112297",-0.557400700048828,5.79488637409619,-7.96275382016929,1.0307720335175e-10,3.55346693973616e-09,13.9315112164967,"CRYBG1"
"ENSG00000003402",-0.160562056373667,6.05813632108945,-7.9625865899107,1.03141782059555e-10,3.55346693973616e-09,13.1181085695261,"CFLAR"
"ENSG00000274508",-1.83342440261149,2.89587424915432,-7.95541720057964,1.05948875071453e-10,3.64052106842741e-09,14.0515328390485,"AC007336.2"
"ENSG00000000003",-0.476314794411643,5.77850866444134,-7.94340808848312,1.10823719045805e-10,3.79047761639615e-09,13.8094346175168,"TSPAN6"
"ENSG00000163286",-2.99631983991652,4.11524088193854,-7.93992578044968,1.12278932006001e-10,3.83520028497027e-09,14.0445227897466,"ALPG"
"ENSG00000226012",-2.21237356015244,3.55396917777289,-7.93819572925638,1.13009011699604e-10,3.85506907015182e-09,13.7621523018194,"AP001434.1"
"ENSG00000114529",-0.948873769063774,5.5439388931144,-7.92179582725031,1.20170759315819e-10,4.08596310830763e-09,14.1170511183544,"C3orf52"
"ENSG00000125879",-1.61122890213594,2.71214454759546,-7.91586940423985,1.22869341099047e-10,4.1695321668582e-09,13.8777236964495,"OTOR"
"ENSG00000238562",-2.12623221836673,3.15481350215481,-7.9112225082274,1.25027751827968e-10,4.2372418907177e-09,13.950713274887,"RNU7-159P"
"ENSG00000253930",-1.55278300970115,4.90159084698022,-7.90921149129435,1.25973592179837e-10,4.26651369498776e-09,13.2945835080994,"TNFRSF10A-AS1"
"ENSG00000252711",-1.47085692202461,2.58552451567612,-7.9053335707856,1.27817807581597e-10,4.31490992533741e-09,13.8223964110531,"RN7SKP116"
"ENSG00000198604",-0.338559938057855,5.84450600858428,-7.89803282094278,1.31363628287341e-10,4.4259831024906e-09,13.4324513700582,"BAZ1A"
"ENSG00000223392",-2.66889259090598,4.15850419453984,-7.87934193347401,1.40897679158871e-10,4.71358533356083e-09,13.2723535864657,"CLDN10-AS1"
"ENSG00000139178",-0.301760554232172,5.92126326849032,-7.8603842881986,1.51277233750069e-10,5.03505738599222e-09,13.1588387315471,"C1RL"
"ENSG00000101888",-0.302543283819425,5.5289772550326,-7.84845980161168,1.58195549276527e-10,5.24833433404385e-09,13.5714773895791,"NXT2"
"ENSG00000175505",-0.676051393907988,5.61673887557021,-7.83989208229883,1.63361452723447e-10,5.39903366081041e-09,13.7030845585373,"CLCF1"
"ENSG00000170006",-0.679787334935896,5.57473172251602,-7.83407978472319,1.66961971504972e-10,5.50053409484422e-09,13.7101991584931,"TMEM154"
"ENSG00000076258",-0.631204377864393,5.29615923476113,-7.8281032310101,1.70747258166739e-10,5.60746084121035e-09,13.7719850747179,"FMO4"
"ENSG00000143061",-0.415802440195404,5.74734152522518,-7.81393339914124,1.80069349527403e-10,5.88755379820434e-09,13.3198700359288,"IGSF3"
"ENSG00000121236",-0.644895831077253,5.23426171547424,-7.81248936096001,1.81047560923488e-10,5.90838252526312e-09,13.7231358847255,"TRIM6"
"ENSG00000262358",-1.43634034651365,2.55397231163932,-7.80426588094689,1.8672072199431e-10,6.08587728387226e-09,13.4681667855135,"AC116914.1"
"ENSG00000256916",-2.02182279657602,3.26595178104433,-7.80360107796335,1.8718706704993e-10,6.09725196333046e-09,13.4330588061261,"AP000851.1"
"ENSG00000235304",-2.10003524631859,3.31933315930754,-7.79778666122285,1.91315860261522e-10,6.22393500565254e-09,13.4240914719416,"LINC01281"
"ENSG00000177119",-0.329507126747476,5.96892312168575,-7.7927658880574,1.94954497574058e-10,6.33041622935165e-09,12.8458817281881,"ANO6"
"ENSG00000135362",-0.558715202849621,5.64810856562058,-7.78268771393121,2.02469125121471e-10,6.56212160109852e-09,13.4019495540345,"PRR5L"
"ENSG00000228792",-1.65885573978087,2.75113751580076,-7.78123233015244,2.03578050834254e-10,6.58984053149086e-09,13.4155913024544,"AL356310.1"
"ENSG00000123609",-0.332669689264992,5.77049314597114,-7.77611691474544,2.07524273672824e-10,6.70343693688859e-09,13.0796486275312,"NMI"
"ENSG00000266728",-1.3463614229308,2.47969129601966,-7.77601527135539,2.076034575096e-10,6.70343693688859e-09,13.3640974780346,"AC015688.4"
"ENSG00000270629",-0.753817469358053,5.35819160193118,-7.76771146685302,2.14175817663595e-10,6.89850615678514e-09,13.5565307380503,"NBPF14"
"ENSG00000224322",-2.39842139954554,3.39390689560293,-7.766055518157,2.15511224842813e-10,6.93721820042349e-09,13.4768925935237,"AC004009.1"
"ENSG00000204362",-2.49325091545659,3.64959615190647,-7.75704952558411,2.22921464685006e-10,7.16243770948967e-09,13.3410120890185,"LINC02783"
"ENSG00000231991",-0.769487412111261,5.48109457110675,-7.74357050434447,2.34492233496671e-10,7.45581976688254e-09,13.4455812953456,"ANXA2P2"
"ENSG00000238015",-1.62756408959184,2.72092219863989,-7.73799110416846,2.39456218043635e-10,7.59042608434352e-09,13.2596412134984,"AC104837.2"
"ENSG00000267301",-2.07466737375584,3.31598339987067,-7.7281368718854,2.48482277871065e-10,7.84781049514487e-09,13.1819069512736,"RPL23AP77"
"ENSG00000227055",-1.51803674120216,2.62505811914572,-7.71869559226511,2.57449899815884e-10,8.11453884260418e-09,13.1783919808493,"AC009961.2"
"ENSG00000164039",-0.388963767306306,5.75511418495008,-7.68918342316184,2.87628096700993e-10,8.94280678396371e-09,12.813386393465,"BDH2"
"ENSG00000196793",-0.540045672137772,5.27227001015455,-7.66739732143841,3.12158900471484e-10,9.64203538352884e-09,13.1733845372371,"ZNF239"
"ENSG00000228686",-1.59689308729038,4.08992292989607,-7.66526645803264,3.14668032923501e-10,9.71376291295756e-09,11.5586822107402,"AL590723.1"
"ENSG00000253742",-1.97193156200505,3.19495828342914,-7.65811266830815,3.2324054921552e-10,9.97247000827978e-09,12.9143625614402,"IGHV3-60"
"ENSG00000213606",-1.98257968963708,3.01467279023572,-7.6569869759934,3.24610640203494e-10,1.00028595499005e-08,13.0292351126915,"AKR1B10P1"
"ENSG00000137674",-1.49869615509459,2.6084993009545,-7.65247565485789,3.30160065158986e-10,1.01557939758851e-08,12.9456307787389,"MMP20"
"ENSG00000186451",-2.2725847875463,4.31584205484442,-7.65190488659759,3.30868915904515e-10,1.01715761283451e-08,11.5369012784009,"SPATA12"
"ENSG00000276763",-1.44764765700272,2.56536341129013,-7.64954600944542,3.33814676182794e-10,1.02439501987011e-08,12.930920669488,"AC069499.2"
"ENSG00000110931",-0.177224275366039,5.88564495358788,-7.64779447094747,3.36018985222434e-10,1.03055078856236e-08,12.2571080915191,"CAMKK2"
"ENSG00000267879",-1.99170592732003,3.24510459538481,-7.63057051728509,3.58487738272894e-10,1.09365073131121e-08,12.7544012462529,"AC011483.1"
"ENSG00000047365",-0.40921385363999,5.73997605873418,-7.62192015431038,3.70334075525091e-10,1.12714332512189e-08,12.6138276733817,"ARAP2"
"ENSG00000257924",-1.68258843619706,2.77646468781762,-7.61646013737704,3.78012505837768e-10,1.14782359604298e-08,12.8441925091512,"LINC02416"
"ENSG00000270864",-1.82360554412765,2.8688306099727,-7.60897919855051,3.88792670561132e-10,1.17711738964645e-08,12.8338618410457,"IGHV3OR16-6"
"ENSG00000147459",-0.428002517131748,5.85903386042465,-7.59976147280431,4.02500174011275e-10,1.21507809648935e-08,12.3814946040878,"DOCK5"
"ENSG00000203644",-0.335196161766769,5.41148775496518,-7.59153188016578,4.15146928353589e-10,1.25035034873521e-08,12.7434539584138,"AC083799.1"
"ENSG00000212724",-1.94325362757471,3.19945408131003,-7.58372711487311,4.2750851207923e-10,1.28311826901007e-08,12.6575967454492,"KRTAP2-3"
"ENSG00000116489",-0.203845889483192,6.04083187256556,-7.58166384678466,4.30837613918777e-10,1.29161785306037e-08,11.7767394016775,"CAPZA1"
"ENSG00000162645",-0.459824021659728,5.97306492720424,-7.57646457950145,4.39342333576983e-10,1.3140812664743e-08,12.1885985871008,"GBP2"
"ENSG00000115919",-0.956589557168919,5.59608823336077,-7.57282757028471,4.4539137659793e-10,1.33064195398326e-08,12.8276633528215,"KYNU"
"ENSG00000253247",-1.63217416160273,2.7124322490653,-7.56305155860887,4.62067573315585e-10,1.3765056596352e-08,12.6473174448486,"IGHV3-76"
"ENSG00000157110",-0.253518058260665,5.92828580093287,-7.54783576549376,4.89276331762372e-10,1.4484252159762e-08,11.9066853003699,"RBPMS"
"ENSG00000276490",-2.19873737729262,3.4120309254093,-7.54675838838309,4.91262661104833e-10,1.45347723775857e-08,12.5685603412475,"AL583836.1"
