"","variable","R"
"721","TSPAN19",0.195769040638281
"722","IGLC3",0.567922160259811
"723","TRAJ36",0.349428872955651
"724","PRDM10",0.15843743250681
"725","LINC01686",0.290010958156959
"726","RNU6-78P",-0.0813493988523925
"727","DUX4L11",NA
"728","AC015712.1",0.0605485448343885
"729","AC137803.1",-0.0289770603453967
"730","AL022316.1",0.292666856440105
"731","AC008738.4",0.16081364933687
"732","UQCRB",0.0637494015811197
"733","U8",-0.0414142897603679
"734","MIR3117",0.0274099992784958
"735","DIPK1B",0.361811270877479
"736","Z98742.1",-0.096382501628519
"737","MRPL20-AS1",0.136188691301453
"738","RNF5",-0.00423894554860953
"739","ONECUT1",0.164684488912897
"740","AC091946.2",0.0733307533379828
"741","MIR217",0.0172919515957934
"742","POTEC",-0.0266841064275335
"743","RN7SL49P",0.129176345004088
"744","BNIP3P32",0.117921786545729
"745","ITFG1-AS1",0.0895491043284177
"746","CCDC63",0.119829188356646
"747","CDK8",-0.00402794379789217
"748","USP9YP34",NA
"749","Z98949.3",-0.167821433520811
"750","AL162386.2",0.189227252873123
"751","AL606490.5",-0.0176846519244331
"752","PCBP3",0.446315481457226
"753","LAMA1",0.113117839501319
"754","DEFB4B",0.0131430297587144
"755","TAF9B",0.341362016300881
"756","PLK3",0.118476487736519
"757","DOC2A",-0.0784996183057953
"758","ULK4P1",0.0597437835623273
"759","MPLKIP",-0.139930986502855
"760","RN7SL144P",0.0845972604496392
"761","LIPJ",0.260919953710313
"762","RIC8B",0.376280815462049
"763","TRAJ23",0.147310114204455
"764","RPL32P31",-0.0598124460590563
