"","variable","R"
"551","ACOX2",0.421942788666817
"552","AP000542.3",0.00163809201597653
"553","INTS13",0.119529505907551
"554","PROSER2",-0.0354254024211456
"555","PPP1R7",-0.12896287663066
"556","AC119150.1",-0.0545413015452159
"557","AC099791.2",-0.131248894582675
"558","Metazoa_SRP",-0.0427771660279532
"559","AP001468.1",-0.0568363547107141
"560","AC008662.2",NA
"561","MIR6720",NA
"562","AC020703.1",0.13423182558426
"563","OR51E2",0.207119119445901
"564","AP002992.1",0.0171174328019601
"565","MTND4P31",-0.0879325989987471
"566","CYP2E1",-0.0130731509229834
"567","PES1",0.0087814549366945
"568","ADAM20P2",-0.0869939265239851
"569","USP3-AS1",-0.0011495614248988
"570","IGLC7",0.477939251884861
"571","AC078899.3",0.0275594791195526
"572","MIR516A2",NA
"573","AP002990.1",0.0630208483663787
"574","HSDL2",0.168605328192322
"575","RNU6-919P",-0.0882444845509038
"576","LINC01548",0.0450266298280338
"577","RPS13P2",0.104422974905721
"578","RPL31P9",0.0247585126942064
"579","LINC00395",0.128031470883714
"580","STARD5",0.416663763733776
"581","IGHV3-74",0.659220229096146
"582","AL162425.1",0.0505582830093974
"583","PTCD3",0.13665249703652
"584","ABHD17AP4",0.127181325997906
"585","TRAV5",0.754744844535809
"586","TSPEAR",0.270685739199909
"587","AC011487.1",0.0475680762381172
"588","LINC01874",0.00714442962505769
"589","CYP2D6",0.00611805547952636
"590","FLYWCH2",-0.0847779156809136
"591","NTM",0.125531112307672
"592","SERF1AP1",-0.116718702701259
"593","AC006011.2",0.203255590542566
"594","AC091489.2",-0.00390360255450781
"595","IFNA1",-0.0420864731110242
"596","DLGAP1-AS4",-0.105619629928802
"597","AC011893.1",0.28624951356789
"598","ZDHHC20P3",-0.0472087337511976
"599","AC008736.2",0.0290593438065367
"600","AC010387.1",-0.0506913141765649
"601","RN7SL177P",0.0491717333760234
"602","LINC01771",0.453428685781179
"603","AC093890.1",0.700850677149157
"604","RNY1P5",-0.0278678580239691
"605","SNORA72",0.128036879932896
"606","AC091027.2",0.0997414368538029
"607","AC103808.1",0.00190647997339642
"608","ZNF551",0.408456591863892
"609","RNU1-59P",0.0757605284422718
"610","RPL41",0.0191085972265213
"611","ELOCP13",NA
"612","RN7SKP132",0.0961430078148919
"613","SERPINB3",-0.108308236646511
