"","variable","R"
"555","PPP1R7",-0.0614443069836603
"556","AC119150.1",-0.0863367837575129
"557","AC099791.2",-0.329340666765288
"558","Metazoa_SRP",0.0220452005534921
"559","AP001468.1",-0.106027281710301
"560","AC008662.2",NA
"561","MIR6720",NA
"562","AC020703.1",0.257688513949813
"563","OR51E2",0.247052196060438
"564","AP002992.1",-0.0607859727863502
"565","MTND4P31",-0.0266930595888598
"566","CYP2E1",-0.167958388862293
"567","PES1",-0.0843021664505226
"568","ADAM20P2",-0.116363458806918
"569","USP3-AS1",-0.257697831558895
"570","IGLC7",0.410382969056644
"571","AC078899.3",0.11542885349243
"572","MIR516A2",NA
"573","AP002990.1",-0.0434255537054197
"574","HSDL2",-0.0908929852866091
"575","RNU6-919P",-0.0823119736158814
"576","LINC01548",-0.0148856814632504
"577","RPS13P2",-0.0176853307004561
"578","RPL31P9",0.123792563471032
"579","LINC00395",0.0396725513408991
"580","STARD5",0.288693192506253
"581","IGHV3-74",0.562368434934326
"582","AL162425.1",0.043491212941683
"583","PTCD3",-0.126912576600105
"584","ABHD17AP4",-0.0120350030979749
"585","TRAV5",0.545967328925104
"586","TSPEAR",0.0645290357777173
"587","AC011487.1",-0.047064657502968
"588","LINC01874",0.0325947455795967
"589","CYP2D6",-0.188300151980978
"590","FLYWCH2",-0.105919892986282
"591","NTM",0.481226318288179
"592","SERF1AP1",-0.125207335624987
"593","AC006011.2",0.0223539581884345
"594","AC091489.2",0.0048964263255965
"595","IFNA1",-0.115252517706252
"596","DLGAP1-AS4",-0.200396741426727
"597","AC011893.1",0.371098271009463
"598","ZDHHC20P3",-0.114023294198811
"599","AC008736.2",-0.0329595333492612
"600","AC010387.1",-0.0202149875085635
"601","RN7SL177P",-0.023005861387238
"602","LINC01771",0.226218687176039
"603","AC093890.1",0.599002318039185
"604","RNY1P5",-0.00887957264173541
"605","SNORA72",0.0275880570021157
"606","AC091027.2",0.118133474855213
"607","AC103808.1",-0.0552971739856484
"608","ZNF551",0.166208666797382
"609","RNU1-59P",0.031117090877101
"610","RPL41",-0.181721276640215
"611","ELOCP13",NA
"612","RN7SKP132",-0.000804728495154172
"613","SERPINB3",0.0566239952959381
"614","RNU4-73P",0.00342916945799533
"615","AC108706.1",-0.0247585126942064
"616","ASB2",0.482074306456156
"617","RNU7-105P",0.0275880570021157
"618","RPS6P16",-0.0811171557387757
"619","AP005328.1",-0.132473749586193
"620","CD1C",0.562808353678746
"621","WFDC6",-0.0922640957912783
"622","AL035410.2",0.163324023179413
"623","DDX55P1",-0.0123261261485192
"624","MZT2A",-0.268299674241165
"625","MIR548C",0.0772160162407163
"626","FOXO1B",-0.0298261009521052
"627","EXOSC7",-0.175431035769773
"628","RNA5SP237",0.0938440329632745
"629","AP003031.1",0.0271413364937588
"630","TPI1P4",-0.0219879892057693
"631","OGDHL",0.104271690631622
"632","AL117382.2",-0.228254992013651
"633","IL12A",0.370434474501135
"634","LINC01299",-0.0200127467552943
"635","FGFBP1",0.0505512574559082
"636","BRD9P2",-0.173070472117384
